CCHBC Week,Calendar Week,Year,Lockdown,CPL Num,CPL,Customer Num,Customer,City,Address,PLZ ID,Region,Regularity,VMI,UC
04.2019,4,2019,0,120115,AGM,1201065289,AGM 19101,LIEZEN,8940,8900,Stmk,Sporadic,No,303
04.2019,4,2019,0,120115,AGM,1010864075,AGM 31101,WOLFSBERG,9400,9400,Kaernten,Sporadic,No,129
04.2019,4,2019,0,120115,AGM,1121066023,AGM 25101,SPITTAL/DRAU,9803,9800,Kaernten,Sporadic,No,334
04.2019,4,2019,0,120115,AGM,969547362,AGM 32102,ALTENMARKT,5541,5500,SBG,Sporadic,No,575
04.2019,4,2019,0,120115,AGM,1157558379,AGM 24101,BERGHEIM,5101,5100,SBG,Regular,No,615
04.2019,4,2019,0,120115,AGM,963863364,AGM 32101,MAISHOFEN,5751,5700,SBG,Sporadic,No,539
04.2019,4,2019,0,120115,AGM,1009227015,AGM - RQ,LIEZEN,8940,8900,Stmk,Sporadic,No,48
04.2019,4,2019,0,120115,AGM,1059169453,AGM - RQ,GRAZ,8020,8000,Stmk,Regular,No,365
04.2019,4,2019,0,120115,AGM,1129352830,AGM - RQ,SPITTAL/DRAU,9803,9800,Kaernten,Sporadic,No,51
04.2019,4,2019,0,120115,AGM,1145197595,AGM - RQ,BERGHEIM,5101,5100,SBG,Regular,No,346
04.2019,4,2019,0,120115,AGM,1156912926,AGM - RQ,MAISHOFEN,5751,5700,SBG,Sporadic,No,57
04.2019,4,2019,0,120115,AGM,1020575507,AGM - RQ,ALTENMARKT,5541,5500,SBG,Sporadic,No,400
04.2019,4,2019,0,120115,AGM,1085449871,AGM 12101,LAUTERACH,6923,6900,VBG,Sporadic,No,631
04.2019,4,2019,0,120115,AGM,1076213833,AGM 12103,HOHENEMS,6845,6800,VBG,Sporadic,No,554
04.2019,4,2019,0,120115,AGM,1083247673,AGM - RQ,HOHENEMS,6845,6800,VBG,Sporadic,No,642
04.2019,4,2019,0,120115,AGM,1134096201,AGM - RQ,BLUDENZ,6700,6700,VBG,Sporadic,No,18
04.2019,4,2019,0,120115,AGM,1124958784,AGM - RQ,LAUTERACH,6923,6900,VBG,Sporadic,No,477
04.2019,4,2019,0,120115,AGM,1157651966,AGM,HALL,6060,6000,Tirol,Sporadic,No,621
04.2019,4,2019,0,120115,AGM,1055521648,AGM - RQ,HALL,6060,6000,Tirol,Sporadic,No,406
04.2019,4,2019,0,120115,AGM,1046640706,AGM,WR.NEUSTADT,2700,2700,Nahbereich,Regular,No,596
04.2019,4,2019,0,120115,AGM,1086254708,AGM,WR.NEUSTADT,2700,2700,Nahbereich,Regular,No,332
04.2019,4,2019,0,120115,AGM,1204724162,AGM,ST.GEORGEN,3151,3100,Nahbereich,Regular,No,2355
04.2019,4,2019,0,120115,AGM,1012425672,AGM,ST.GEORGEN,3151,3100,Nahbereich,Regular,No,1221
04.2019,4,2019,0,120116,TRANSGOURMET,1014058160,TRANSGOURMET OESTERR.GMBH BRUNN,BRUNN AM GEBIRGE,2345,2300,Nahbereich,Regular,No,4633
04.2019,4,2019,0,120116,TRANSGOURMET,1126292973,TRANSGOURMET OESTERR.GMBH WIEN NORD,WIEN,1220,1000,Nahbereich,Regular,No,6618
04.2019,4,2019,0,120116,TRANSGOURMET,1009962187,TRANSGOURMET OESTERR.GMBH GRAZ,GRAZ-SEIERSBERG,8055,8000,Stmk,Regular,No,5343
04.2019,4,2019,0,120116,TRANSGOURMET,1125323961,TRANSGOURMET OESTERR.GMBH SPIELBERG,SPIELBERG,8720,8700,Stmk,Sporadic,No,2093
04.2019,4,2019,0,120116,TRANSGOURMET,1083328710,TRANSGOURMET OESTERR.GMBH SALZBURG,WALS,5071,5000,SBG,Regular,No,3031
04.2019,4,2019,0,120116,TRANSGOURMET,1084631346,TRANSGOURMET OESTERR.GMBH WELS,WELS,4600,4600,OOE,Regular,No,2472
04.2019,4,2019,0,120116,TRANSGOURMET,1006112077,TRANSGOURMET OESTERR.GMBH TRAUN,TRAUN,4050,4000,OOE,Regular,No,4936
04.2019,4,2019,0,120116,TRANSGOURMET,1189643478,TRANSGOURMET OESTERR.GMBH VILLACH,VILLACH,9500,9500,Kaernten,Sporadic,No,1278
04.2019,4,2019,0,120116,TRANSGOURMET,1190224590,TRINKWERK+LOGISTIKZENTRUM WOLFAU,WOLFAU,7412,7400,Stmk,Regular,No,3334
04.2019,4,2019,0,120201,Mueller,1030120805,MUELLER GROSSHANDELS  LTD & CO KG,ULM-JUNGINGEN,89081,8900,Stmk,Regular,No,6299
04.2019,4,2019,0,120300,Lidl,1118668184,LIDL OESTERREICH GMBH,LAAKIRCHEN,4663,4600,OOE,Regular,No,27649
04.2019,4,2019,0,120300,Lidl,1193330587,LIDL OESTERREICH GMBH,MUELLENDORF,7052,7000,Nahbereich,Sporadic,No,36050
04.2019,4,2019,0,120300,Lidl,1178622210,LIDL OESTERREICH GMBH,WUNDSCHUH,8142,8100,Stmk,Regular,No,20144
04.2019,4,2019,0,120301,Hofer,994622019,HOFER KG,SATTLEDT,4642,4600,OOE,Regular,No,13898
04.2019,4,2019,0,120301,Hofer,1074467929,HOFER KG,HAUSMANNSTAETTEN,8071,8000,Stmk,Regular,No,9321
04.2019,4,2019,0,120301,Hofer,1134782002,HOFER KG,RIETZ,6421,6400,Tirol,Regular,No,15311
04.2019,4,2019,0,120301,Hofer,1126110975,HOFER KG,TRUMAU,2521,2500,Nahbereich,Regular,No,23732
04.2019,4,2019,0,120301,Hofer,1129720171,HOFER KG,STOCKERAU,2000,2000,Nahbereich,Regular,No,15832
04.2019,4,2019,0,120301,Hofer,1014659806,HOFER KG,WEISSENBACH,9722,9700,Kaernten,Regular,No,8325
04.2019,4,2019,0,120301,Hofer,1193487998,HOFER KG,LOOSDORF,3382,3300,Nahbereich,Sporadic,No,18881
04.2019,4,2019,0,120401,Vend. operator KA,1120722015,CAFE+CO OESTERREICH GMBH,GRAZ,8053,8000,Stmk,Sporadic,No,1453
04.2019,4,2019,0,120401,Vend. operator KA,1021166313,ALOIS DALLMAYR A. S. GMBH & CO KG,FRASTANZ,6820,6800,VBG,Sporadic,No,1477
04.2019,4,2019,0,120407,Burgerking,1113251789,TQSR GDG GMBH,WIEN,1120,1000,Nahbereich,Sporadic,No,855
04.2019,4,2019,0,120407,Burgerking,1014893253,TQSR INN GMBH & CO KG,INNSBRUCK,6020,6000,Tirol,Sporadic,No,661
04.2019,4,2019,0,120411,KA IC - QSR,1110744019,HAVI LOGISTICS GMBH,GROSSEBERSDORF,2203,2200,Nahbereich,Sporadic,No,651
04.2019,4,2019,0,120411,KA IC - QSR,1183130641,HAVI LOGISTICS GMBH,GROSSEBERSDORF,2203,2200,Nahbereich,Sporadic,No,1569
04.2019,4,2019,0,120502,KA IC - Other,1121581345,TOBACCOLAND HANDELS GMBH & CO KG,WIEN,1160,1000,Nahbereich,Sporadic,No,2081
04.2019,4,2019,0,120600,KA McDonalds,1079690131,HAVI LOGISTICS GMBH,KORNEUBURG,2100,2100,Nahbereich,Regular,No,37105
04.2019,4,2019,0,120600,KA McDonalds,1053163476,HAVI LOGISTICS GMBH,KORNEUBURG,2100,2100,Nahbereich,Regular,No,7149
04.2019,4,2019,0,121100,Lekkerland,1070459822,LEKKERLAND HANDELS & DIENSTL. GMBH,TERNITZ,2630,2600,Nahbereich,Regular,No,17306
04.2019,4,2019,0,121101,Brau Union,1071071279,BRAU UNION OESTERREICH AG,LEOBEN/GOESS,8700,8700,Stmk,Sporadic,No,4406
04.2019,4,2019,0,121101,Brau Union,1022245672,BRAU UNION OESTERREICH AG,GRAZ,8055,8000,Stmk,Sporadic,No,8582
04.2019,4,2019,0,121101,Brau Union,1015472726,BRAU UNION OESTERREICH AG,KLAGENFURT,9020,9000,Kaernten,Sporadic,No,1580
04.2019,4,2019,0,121101,Brau Union,1093113581,BRAU UNION OESTERREICH AG (KALTEN),HALLEIN,5400,5400,SBG,Sporadic,No,4732
04.2019,4,2019,0,121101,Brau Union,1095744719,BRAU UNION OESTERREICH AG,SAALFELDEN,5760,5700,SBG,Sporadic,No,1692
04.2019,4,2019,0,121101,Brau Union,1088901798,BRAU UNION OESTERREICH AG,ZIPF,4871,4800,OOE,Regular,No,3036
04.2019,4,2019,0,121101,Brau Union,1164942401,BRAU UNION OESTERREICH AG,WELS,4600,4600,OOE,Regular,No,3860
04.2019,4,2019,0,121101,Brau Union,1024053869,BRAU UNION OESTERREICH AG,RUM,6063,6000,Tirol,Sporadic,No,3374
04.2019,4,2019,0,121101,Brau Union,966710659,BRAU UNION OESTERREICH AG,KUNDL,6250,6200,Tirol,Sporadic,No,1233
04.2019,4,2019,0,121101,Brau Union,1041157519,BRAU UNION OESTERREICH AG (SCHWEC),SCHWECHAT,2320,2300,Nahbereich,Regular,No,7864
04.2019,4,2019,0,121101,Brau Union,1130143031,BRAU UNION OESTERREICH AG (WR:NEU),WIENER NEUSTADT,2700,2700,Nahbereich,Sporadic,No,1926
04.2019,4,2019,0,121101,Brau Union,1170276722,BRAU UNION OESTERREICH AG (WIESELB),WIESELBURG,3250,3200,Nahbereich,Regular,No,3246
04.2019,4,2019,0,121101,Brau Union,993884358,BRAU UNION OESTERREICH AG (ST.POE),ST.POELTEN-SPRATZERN,3106,3100,Nahbereich,Sporadic,No,906
04.2019,4,2019,0,121101,Brau Union,1110973306,BRAU UNION OESTERREICH AG (LINZ),LINZ,4020,4000,OOE,Regular,No,6377
04.2019,4,2019,0,121101,Brau Union,1040230909,BRAU UNION OESTERREICH AG,FELDBACH,8330,8300,Stmk,Sporadic,No,1798
04.2019,4,2019,0,121101,Brau Union,1167308351,BRAU UNION OESTERREICH AG,VILLACH,9500,9500,Kaernten,Regular,No,3019
04.2019,4,2019,0,121102,GSG,1063588237,STIEGL GETR. & SERVICE GMBH & CO KG,WIEN,1100,1000,Nahbereich,Sporadic,No,1819
04.2019,4,2019,0,121102,GSG,1151763840,STIEGL GETR. & SERVICE GMBH & CO KG,SALZBURG,5017,5000,SBG,Sporadic,No,12374
04.2019,4,2019,0,121102,GSG,980628892,STIEGL GETR. & SERVICE GMBH & CO KG,BRUCK / GLOCKNERSTR.,5671,5600,SBG,Sporadic,No,1861
04.2019,4,2019,0,121102,GSG,1005099684,STIEGL GETR. & SERVICE GMBH & CO KG,FLACHAU,5542,5500,SBG,Sporadic,No,2519
04.2019,4,2019,0,121102,GSG,994022984,STIEGL GETR. & SERVICE GMBH & CO KG,INZING,6401,6400,Tirol,Sporadic,No,5553
04.2019,4,2019,0,121102,GSG,1105942140,STIEGL GETR. & SERVICE GMBH & CO KG,LOOSDORF,3382,3300,Nahbereich,Sporadic,No,781
04.2019,4,2019,0,121102,GSG,1088563280,STIEGL GETR. & SERVICE GMBH & CO KG,ASTEN,4481,4400,OOE,Regular,No,14277
04.2019,4,2019,0,121103,Morandell,1120807751,MORANDELL INTERNATIONAL GMBH,GRAZ,8055,8000,Stmk,Sporadic,No,1556
04.2019,4,2019,0,121103,Morandell,1065735922,MORANDELL INTERNATIONAL GMBH,WOERGL,6300,6300,Tirol,Regular,No,4639
04.2019,4,2019,0,121104,Wholesale Others,1044121454,FOHRENBURG S´FAESCHT GMBH,BLUDENZ,6700,6700,VBG,Sporadic,No,2524
04.2019,4,2019,0,121104,Wholesale Others,1105175550,HUBERTUSBRAEU KUEHTREIBER GMBH & CO,LAA AN DER THAYA,2136,2100,Nahbereich,Sporadic,No,782
04.2019,4,2019,0,121104,Wholesale Others,1046139216,PFANNER & GUTMANN GETRAENKE GMBH,LAUTERACH,6923,6900,VBG,Sporadic,No,2281
04.2019,4,2019,0,121104,Wholesale Others,1056996838,GETRAENKEFACHHANDEL WIENER E.U.,WIENER NEUSTADT,2700,2700,Nahbereich,Sporadic,No,875
04.2019,4,2019,0,121104,Wholesale Others,1013961631,BAUER FRANZ GETR. & SERV. GMBH,GLOGGNITZ,2640,2600,Nahbereich,Sporadic,No,1800
04.2019,4,2019,0,121104,Wholesale Others,1096646340,RUDOLF AMMERSIN GMBH,BRUNN AM GEBIRGE,2345,2300,Nahbereich,Regular,No,3748
04.2019,4,2019,0,121104,Wholesale Others,998734892,DR.RIESER GETRAENKE E.U.,JUDENBURG,8750,8700,Stmk,Sporadic,No,1590
04.2019,4,2019,0,121104,Wholesale Others,1196008969,GETRAENKE WAGNER HANDELS GMBH,LAAKIRCHEN,4664,4600,OOE,Regular,No,5862
04.2019,4,2019,0,121104,Wholesale Others,996200330,LECHMANN LIMONADEN GMBH,FERNITZ,8072,8000,Stmk,Sporadic,No,96
04.2019,4,2019,0,121104,Wholesale Others,1189602333,BRAUEREI MURAU EGEN,MURAU,8850,8800,Stmk,Sporadic,No,2438
04.2019,4,2019,0,121104,Wholesale Others,1032670862,BRAUEREI MURAU EGEN,ZELTWEG,8740,8700,Stmk,Sporadic,No,1511
04.2019,4,2019,0,121104,Wholesale Others,1174034390,RADSTAEDTER GETRAENKEVERT.GMBH,RADSTADT,5550,5500,SBG,Sporadic,No,654
04.2019,4,2019,0,121104,Wholesale Others,1159198593,SCHWARZ K. ZW.GETR.VERTR.GMBH,ZWETTL,3910,3900,Nahbereich,Sporadic,No,372
04.2019,4,2019,0,121104,Wholesale Others,1192213709,BRAUEREI SCHLOSS EGGENBERG,VORCHDORF,4655,4600,OOE,Sporadic,No,2323
04.2019,4,2019,0,121104,Wholesale Others,1062955388,EDER GETRAENKE GMBH,MAYRHOFEN,6290,6200,Tirol,Sporadic,No,2526
04.2019,4,2019,0,121104,Wholesale Others,990463151,CHRISTIAN NEURURER GMBH,VOMP,6134,6100,Tirol,Sporadic,No,1082
04.2019,4,2019,0,121104,Wholesale Others,1058115106,E.WILLE GETR.GROSSHHANDEL,GRINS,6500,6500,Tirol,Regular,No,8162
04.2019,4,2019,0,121104,Wholesale Others,972004010,LINZGIESEDER A. GETR. HDL GMBH & CO,EHRWALD,6632,6600,Tirol,Sporadic,No,1814
04.2019,4,2019,0,121104,Wholesale Others,986151224,DR.RIESER GETRAENKE E.U.,JUDENBURG,8750,8700,Stmk,Sporadic,No,396
04.2019,4,2019,0,121104,Wholesale Others,1035990095,WIESER KOLARIK & LEEB GMBH,PIESENDORF,5721,5700,SBG,Sporadic,No,1596
04.2019,4,2019,0,121104,Wholesale Others,1011125950,GETRAENKEWELT HANDELS GMBH,NUSSDORF-DEBANT,9990,9900,Kaernten,Sporadic,No,1330
04.2019,4,2019,0,121104,Wholesale Others,1041090777,MOHRENBRAUEREI VERTRIEBS KG,DORNBIRN,6850,6800,VBG,Sporadic,No,1534
04.2019,4,2019,0,121104,Wholesale Others,1127398968,KASPAR FUCHS GMBH,WOERGL,6300,6300,Tirol,Sporadic,No,3025
04.2019,4,2019,0,121104,Wholesale Others,1148804979,HADI GMBH,BUCH/HARTBERG,8274,8200,Stmk,Sporadic,No,3249
04.2019,4,2019,0,121104,Wholesale Others,1183520113,BRAUEREI GRIESKIRCHEN GMBH,KUFSTEIN,6330,6300,Tirol,Sporadic,No,2855
04.2019,4,2019,0,121104,Wholesale Others,977641542,PRIVATBRAUEREI GOLS GMBH,GOLS,7122,7100,Nahbereich,Sporadic,No,1818
04.2019,4,2019,0,121105,ETHNO Verleger,1163684666,SABEX HANDELS GMBH,WIEN,1230,1230,Nahbereich,Regular,No,14493
04.2019,4,2019,0,121105,ETHNO Verleger,1114492180,SG IMPORT EXPORT GMBH,SALZBURG,5020,5000,SBG,Regular,No,6162
04.2019,4,2019,0,121200,NK Grocery,979131884,HAUSFREUND HANDELS GMBH,WIEN,1210,1000,Nahbereich,Sporadic,No,942
04.2019,4,2019,0,121603,Other - Export RQ,1085201086,OTTO PACHMAYR GMBH & CO.,OBERHACHING,82041,8200,Stmk,Sporadic,No,401
05.2019,5,2019,0,120100,Rewe,1134848081,BILLA AG ABTG MERKUR,WIEN,1020,1000,Nahbereich,Regular,Yes,1407
05.2019,5,2019,0,120100,Rewe,998315774,REWE INTERN. LAGER & TRANSPORT GMBH,KALSDORF,8401,8400,Stmk,Regular,Yes,13617
05.2019,5,2019,0,120100,Rewe,1189052730,REWE INTERN. LAGER & TRANSPORT GMBH,STAMS,6422,6400,Tirol,Regular,Yes,10363
05.2019,5,2019,0,120100,Rewe,1101836982,REWE SD-LAGER ST. POELTEN,ST. POELTEN,3100,3100,Nahbereich,Regular,Yes,13871
05.2019,5,2019,0,120100,Rewe,965982581,REWE INTERN. LAGER & TRANSPORT GMBH,WIENER NEUDORF,2355,2355,Nahbereich,Regular,Yes,65723
05.2019,5,2019,0,120100,Rewe,1143245023,CROSS DOCKING LAGER OST,WIENER NEUDORF,2355,2355,Nahbereich,Regular,Yes,446
05.2019,5,2019,0,120100,Rewe,1047142074,ADEG LAGER 31000,ST.ANDRAE,9433,9400,Kaernten,Regular,Yes,763
05.2019,5,2019,0,120100,Rewe,1195227692,BILLA AG,HALLEIN,5400,5400,SBG,Regular,Yes,9014
05.2019,5,2019,0,120100,Rewe,1152011014,REWE INTERN. LAGER & TRANSPORT GMBH,ST.VEIT,9300,9300,Kaernten,Regular,Yes,6572
05.2019,5,2019,0,120100,Rewe,983711955,REWE INTERN. LAGER & TRANSPORT GMBH,ST. POELTEN,3100,3100,Nahbereich,Regular,Yes,15560
05.2019,5,2019,0,120100,Rewe,1090849749,REWE INTERN. LAGER & TRANSPORT GMBH,HALLEIN,5400,5400,SBG,Regular,Yes,4113
05.2019,5,2019,0,120100,Rewe,1173757139,REWE INTERN. LAGER & TRANSPORT GMBH,WR.NEUDORF.,2355,2355,Nahbereich,Regular,Yes,59163
05.2019,5,2019,0,120100,Rewe,1009802204,REWE INTERN. LAGER & TRANSPORT GMBH,STAMS,6422,6400,Tirol,Regular,Yes,5727
05.2019,5,2019,0,120100,Rewe,1052459859,REWE INTERN. LAGER & TRANSPORT GMBH,KALSDORF,8401,8400,Stmk,Regular,Yes,12896
05.2019,5,2019,0,120100,Rewe,993815972,REWE INTERN. LAGER & TRANSPORT GMBH,ST.VEIT/GLAN,9300,9300,Kaernten,Regular,Yes,3067
05.2019,5,2019,0,120100,Rewe,1118796665,CROSS DOCKING LAGER OST,WIENER NEUDORF,2355,2355,Nahbereich,Regular,Yes,186
05.2019,5,2019,0,120100,Rewe,1176431499,REWE ZL BIEDERMANNSDORF,WR.NEUDORF,2355,2355,Nahbereich,Regular,Yes,2670
05.2019,5,2019,0,120100,Rewe,984129310,REWE ZL OHLSDORF,OHLSDORF,4694,4600,OOE,Regular,Yes,14261
05.2019,5,2019,0,120100,Rewe,988516682,REWE ZL OHLSDORF,OHLSDORF,4662,4600,OOE,Regular,Yes,15810
05.2019,5,2019,0,120100,Rewe,1171842953,REWE KOOPERATIONSPARTNERLAGER,WIENER NEUDORF,2355,2355,Nahbereich,Sporadic,Yes,358
05.2019,5,2019,0,120100,Rewe,1093256968,REWE KOOPERATIONSPARTNERLAGER,WIENER NEUDORF,2355,2355,Nahbereich,Sporadic,Yes,214
05.2019,5,2019,0,120100,Rewe,1012786830,REWE ZL BIEDERMANNSDORF,WR.NEUDORF,2355,2355,Nahbereich,Sporadic,Yes,1519
05.2019,5,2019,0,120100,Rewe,1187201728,REWE ZENTRALES LANGSAMDREHERLAGER,WR.NEUDORF,2355,2355,Nahbereich,Sporadic,Yes,314
05.2019,5,2019,0,120100,Rewe,1021059047,REWE ZENTRALES LANGSAMDREHERLAGER,WR. NEUDORF,2355,2355,Nahbereich,Sporadic,Yes,518
05.2019,5,2019,0,120101,Spar,1100695053,SPAR OESTERR. WARENHANDELS AG,ST.POELTEN,3100,3100,Nahbereich,Regular,Yes,24447
05.2019,5,2019,0,120101,Spar,1009727882,SPAR OESTERR. WARENHANDELS AG,DORNBIRN,6850,6800,VBG,Regular,Yes,11079
05.2019,5,2019,0,120101,Spar,1142701765,SPAR OESTERR. WARENHANDELS AG,GRAZ,8055,8000,Stmk,Regular,Yes,13676
05.2019,5,2019,0,120101,Spar,981301095,SPAR OESTERR. WARENHANDELS AG,MARIA SAAL,9063,9000,Kaernten,Regular,Yes,6175
05.2019,5,2019,0,120101,Spar,1199177187,SPAR OEST.WARENH.AG ZENTRALE,MARCHTRENK,4614,4600,OOE,Regular,Yes,28129
05.2019,5,2019,0,120101,Spar,1115978965,SPAR OESTERR. WARENHANDELS AG,WOERGL,6300,6300,Tirol,Regular,Yes,25036
05.2019,5,2019,0,120101,Spar,1001700794,SPAR OESTERR. WARENHANDELS AG,MARCHTRENK,4614,4600,OOE,Sporadic,Yes,26597
05.2019,5,2019,0,120101,Spar,973607253,SPAR OESTERR. WARENHANDELS AG,WOERGL,6300,6300,Tirol,Sporadic,Yes,13287
05.2019,5,2019,0,120101,Spar,1047928817,SPAR OESTERR. WARENHANDELS AG,MARIA SAAL,9063,9000,Kaernten,Sporadic,Yes,9470
05.2019,5,2019,0,120101,Spar,1082704461,SPAR OESTERR. WARENHANDELS AG,ST.POELTEN-SPRATZERN,3106,3100,Nahbereich,Sporadic,Yes,22863
05.2019,5,2019,0,120101,Spar,1018613752,SPAR OESTERR. WARENHANDELS AG,GRAZ,8055,8000,Stmk,Sporadic,Yes,2661
05.2019,5,2019,0,120101,Spar,1106470328,SPAR OESTERR. WARENHANDELS AG,DORNBIRN,6850,6800,VBG,Sporadic,Yes,12492
05.2019,5,2019,0,120101,Spar,1017887729,SPAR OESTERR. WARENHANDELS AG,ST.POELTEN,3100,3100,Nahbereich,Sporadic,Yes,262
05.2019,5,2019,0,120101,Spar,1177116994,SPAR OESTERR. WARENHANDELS AG,DORNBIRN,6850,6800,VBG,Sporadic,Yes,205
05.2019,5,2019,0,120101,Spar,1207305935,SPAR OESTERR. WARENHANDELS AG,GRAZ,8055,8000,Stmk,Sporadic,Yes,719
05.2019,5,2019,0,120101,Spar,1127962513,SPAR OESTERR. WARENHANDELS AG,MARIA SAAL,9063,9000,Kaernten,Sporadic,Yes,280
05.2019,5,2019,0,120101,Spar,1002681845,SPAR OESTERR. WARENHANDELS AG,MARCHTRENK,4614,4600,OOE,Sporadic,Yes,1858
05.2019,5,2019,0,120101,Spar,1136759754,SPAR ZENTRALE WOERGL,WOERGL,6300,6300,Tirol,Sporadic,Yes,716
05.2019,5,2019,0,120101,Spar,1098138131,SPAR OESTERR. WARENHANDELS AG,EBERGASSING,2435,2400,Nahbereich,Regular,Yes,24089
05.2019,5,2019,0,120101,Spar,1089689371,SPAR OESTERR. WARENHANDELS AG,EBERGASSING,2435,2400,Nahbereich,Sporadic,Yes,333
05.2019,5,2019,0,120101,Spar,1059881218,SPAR OESTERR. WARENHANDELS AG,EBERGASSING,2435,2400,Nahbereich,Sporadic,Yes,17104
05.2019,5,2019,0,120102,AFS,1028575999,RLH HORITSCHON-MATTERSBURG EGEN,MATTERSBURG,7210,7200,Nahbereich,Sporadic,No,1744
05.2019,5,2019,0,120102,AFS,1060788640,RLH ZWETTL EGEN,ZWETTL,3910,3900,Nahbereich,Sporadic,No,2411
05.2019,5,2019,0,120102,AFS,1163184901,LAGERHAUS EFERDING-OOE. MITTE EGEN,EFERDING,4070,4000,OOE,Sporadic,No,564
05.2019,5,2019,0,120103,Metro,1065638298,METRO CASH&CARRY OESTERREICH GMBH,WIEN,1110,1000,Nahbereich,Regular,No,2194
05.2019,5,2019,0,120103,Metro,1062961968,METRO CASH&CARRY OESTERREICH GMBH,LANGENZERSDORF,2103,2100,Nahbereich,Regular,No,2444
05.2019,5,2019,0,120103,Metro,1121257765,METRO CASH&CARRY OESTERREICH GMBH,WIENER NEUSTADT,2700,2700,Nahbereich,Regular,No,2196
05.2019,5,2019,0,120103,Metro,1167672544,METRO CASH&CARRY OESTERREICH GMBH,VOESENDORF,2331,2300,Nahbereich,Regular,No,3663
05.2019,5,2019,0,120103,Metro,1055734834,METRO CASH&CARRY OESTERREICH GMBH,DORNBIRN,6850,6800,VBG,Regular,No,3120
05.2019,5,2019,0,120103,Metro,1020845989,METRO CASH&CARRY OESTERREICH GMBH,GRAZ,8054,8000,Stmk,Regular,No,1552
05.2019,5,2019,0,120103,Metro,1018048970,METRO CASH&CARRY OESTERREICH GMBH,KLAGENFURT,9020,9000,Kaernten,Regular,No,2151
05.2019,5,2019,0,120103,Metro,1043608536,METRO CASH&CARRY OESTERREICH GMBH,WALS - SIEZENHEIM,5071,5000,SBG,Regular,No,968
05.2019,5,2019,0,120103,Metro,1004975044,METRO CASH&CARRY OESTERREICH GMBH,WELS,4600,4600,OOE,Regular,No,3339
05.2019,5,2019,0,120103,Metro,1156664583,METRO CASH&CARRY OESTERREICH GMBH,LINZ,4030,4000,OOE,Regular,No,4994
05.2019,5,2019,0,120103,Metro,1132975574,METRO CASH&CARRY OESTERREICH GMBH,RUM,6063,6000,Tirol,Regular,No,2288
05.2019,5,2019,0,120103,Metro,1137145789,METRO CASH&CARRY OESTERREICH GMBH,ST. POELTEN,3100,3100,Nahbereich,Regular,No,1423
05.2019,5,2019,0,120105,MPreis,1092818124,MPREIS WARENVERTRIEBS GMBH,VOELS,6176,6100,Tirol,Sporadic,No,11307
05.2019,5,2019,0,120105,MPreis,1005697726,MPREIS WARENVERTRIEBS GMBH,VOELS,6176,6100,Tirol,Regular,No,18541
05.2019,5,2019,0,120105,MPreis,1206903258,MPREIS WARENVERTRIEBS GMBH,VOELS,6176,6100,Tirol,Regular,No,8949
05.2019,5,2019,0,120106,C&C Others,1109773578,KASTNER ABHOLMARKT U. GASTROD. GMBH,EISENSTADT,7000,7000,Nahbereich,Sporadic,No,1585
05.2019,5,2019,0,120106,C&C Others,1036789671,KASTNER ABHOLMARKT U. GASTROD. GMBH,AMSTETTEN,3300,3300,Nahbereich,Sporadic,No,1502
05.2019,5,2019,0,120106,C&C Others,1008977892,KASTNER ABHOLMARKT U. GASTROD. GMBH,WIEN,1210,1000,Nahbereich,Sporadic,No,1055
05.2019,5,2019,0,120106,C&C Others,1099895273,C&C BERGER & WEDL GMBH,WIEN,1140,1000,Nahbereich,Sporadic,No,226
05.2019,5,2019,0,120106,C&C Others,1030993454,C&C BERGER & WEDL GMBH,WIEN,1140,1000,Nahbereich,Sporadic,No,1079
05.2019,5,2019,0,120106,C&C Others,1146570172,LANDMARKT KG,SCHLADMING,8970,8900,Stmk,Sporadic,No,579
05.2019,5,2019,0,120106,C&C Others,1033046392,LANDMARKT KG,LIEZEN,8940,8900,Stmk,Sporadic,No,364
05.2019,5,2019,0,120106,C&C Others,1006562529,WEDL & DICK GMBH,VILLACH,9500,9500,Kaernten,Sporadic,No,1386
05.2019,5,2019,0,120106,C&C Others,1131735113,WEDL HANDELS GMBH,RIED/I.,4910,4900,OOE,Sporadic,No,1318
05.2019,5,2019,0,120106,C&C Others,987742123,WEDL HANDELS GMBH,ST.JOHANN/PONGAU,5600,5600,SBG,Sporadic,No,822
05.2019,5,2019,0,120106,C&C Others,974286565,KASTNER HANDELSGESMBH,JENNERSDORF,8380,8300,Stmk,Regular,No,1259
05.2019,5,2019,0,120106,C&C Others,1012655736,KASTNER GROSSHANDELS GMBH,ZWETTL,3910,3900,Nahbereich,Regular,No,4927
05.2019,5,2019,0,120106,C&C Others,991330205,KASTNER-STEBEL GESMBH,KREMS,3500,3500,Nahbereich,Sporadic,No,1332
05.2019,5,2019,0,120106,C&C Others,982555640,WEDL & DICK GMBH,MILS,6060,6000,Tirol,Sporadic,No,1250
05.2019,5,2019,0,120106,C&C Others,1138816369,INTEREX HANDELS GMBH,BUCH/HARTBERG,8274,8200,Stmk,Sporadic,No,1039
05.2019,5,2019,0,120106,C&C Others,1178266945,PILZ UND KIENNAST HANDEL GMBH,GMUEND,3950,3900,Nahbereich,Sporadic,No,520
05.2019,5,2019,0,120108,UNIGRUPPE,1174331896,UNILOGISTIK ZENTRALLAGER SUED,SEIERSBERG,8055,8000,Stmk,Regular,No,1524
